gene_symbol	n_cohorts_detected	cohorts_detected	meta_direction	meta_beta	meta_se	meta_z	meta_p_value	meta_fdr	n_nominal_p_lt_0_05	n_fdr_lt_0_10	n_case_up_cohorts	n_case_down_cohorts	direction_consistency	leave_one_cohort_out_tested	leave_one_cohort_out_replicated	leave_one_cohort_out_replication_rate	leave_one_cohort_out_details	heterogeneity_q	heterogeneity_i2	tau_sq	heterogeneity_flag	effects_by_cohort	p_values_by_cohort	fdr_by_cohort
IPO8P1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.12472068644470313	0.04294448203710085	-2.9042307772382423	0.0036815667994080565	0.5438485701744604	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.094167,discovery_mean=-0.11963);GSE111010_JSS:match(heldout=-0.10574,discovery_mean=-0.11384);GSE111016_SSS:match(heldout=-0.13352,discovery_mean=-0.099952)	0.12815331769320665	0.0	0.0	False	GSE111006_HSS:-0.0941674;GSE111010_JSS:-0.105737;GSE111016_SSS:-0.133521	GSE111006_HSS:0.399322;GSE111010_JSS:0.442726;GSE111016_SSS:0.0107484	GSE111006_HSS:0.854264;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
ZKSCAN8P1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_up	0.23524941071563726	0.08100455793085042	2.9041502938199852	0.003682513377784519	0.5438485701744604	1	0	3	0	1.0	3	3	1.0	GSE111006_HSS:match(heldout=0.32983,discovery_mean=0.12833);GSE111010_JSS:match(heldout=0.014504,discovery_mean=0.28599);GSE111016_SSS:match(heldout=0.24216,discovery_mean=0.17217)	0.648142168289038	0.0	0.0	False	GSE111006_HSS:0.32983;GSE111010_JSS:0.0145036;GSE111016_SSS:0.242155	GSE111006_HSS:0.210982;GSE111010_JSS:0.963131;GSE111016_SSS:0.0096806	GSE111006_HSS:0.752193;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
NBPF15	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.21140536474329935	0.07283303565395653	2.9026026835916334	0.0037007581594533582	0.5438485701744604	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.22484,discovery_mean=0.23514);GSE111010_JSS:match(heldout=0.10516,discovery_mean=0.27503);GSE111016_SSS:match(heldout=0.16762,discovery_mean=0.25421);GSE226151:match(heldout=0.43264,discovery_mean=0.16588)	1.8084334238006181	0.0	0.0	False	GSE111006_HSS:0.224843;GSE111010_JSS:0.105162;GSE111016_SSS:0.167621;GSE226151:0.432637	GSE111006_HSS:0.134218;GSE111010_JSS:0.594678;GSE111016_SSS:0.124612;GSE226151:0.0301122	GSE111006_HSS:0.687346;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.527499
SUMO1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.09404683380726138	0.03242630681587573	-2.9003251693534398	0.003727757263261938	0.5438485701744604	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.1597,discovery_mean=-0.08347);GSE111010_JSS:match(heldout=-0.15946,discovery_mean=-0.08355);GSE111016_SSS:match(heldout=-0.090827,discovery_mean=-0.10643);GSE226151:match(heldout=-0.00012637,discovery_mean=-0.13666)	3.856870677982635	22.216733448548702	0.000982858477779148	False	GSE111006_HSS:-0.159695;GSE111010_JSS:-0.159458;GSE111016_SSS:-0.0908268;GSE226151:-0.000126375	GSE111006_HSS:0.0286124;GSE111010_JSS:0.0545996;GSE111016_SSS:0.0172607;GSE226151:0.998399	GSE111006_HSS:0.509161;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.999387
ARHGAP33	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.1524298745830456	0.05255994368123159	2.9001148765971023	0.003730259215213545	0.5438485701744604	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.12871,discovery_mean=0.10506);GSE111010_JSS:match(heldout=0.0054402,discovery_mean=0.14615);GSE111016_SSS:match(heldout=0.17074,discovery_mean=0.091048);GSE226151:match(heldout=0.13899,discovery_mean=0.10163)	0.5875103624750898	0.0	0.0	False	GSE111006_HSS:0.128713;GSE111010_JSS:0.00544022;GSE111016_SSS:0.170742;GSE226151:0.13899	GSE111006_HSS:0.467726;GSE111010_JSS:0.979924;GSE111016_SSS:0.00958584;GSE226151:0.326168	GSE111006_HSS:0.879359;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.693594
NKG7	3	GSE111006_HSS,GSE111016_SSS,GSE226151	case_down	-0.16573931733801184	0.05718430778552869	-2.8983356406030425	0.003751488793435485	0.5439241225210717	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.10598,discovery_mean=-0.10119);GSE111016_SSS:match(heldout=-0.1783,discovery_mean=-0.065039);GSE226151:match(heldout=-0.024092,discovery_mean=-0.14214)	0.5149115995277763	0.0	0.0	False	GSE111006_HSS:-0.105985;GSE111016_SSS:-0.178297;GSE226151:-0.0240924	GSE111006_HSS:0.816113;GSE111016_SSS:0.00514428;GSE226151:0.909443	GSE111006_HSS:0.968734;GSE111016_SSS:0.894611;GSE226151:0.967204
NUDT9	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.09178285628478032	0.03171222107686565	-2.894242445595737	0.0038007457109091136	0.5439241225210717	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.13681,discovery_mean=-0.081551);GSE111010_JSS:match(heldout=-0.03678,discovery_mean=-0.1149);GSE111016_SSS:match(heldout=-0.10338,discovery_mean=-0.092696);GSE226151:match(heldout=-0.10449,discovery_mean=-0.092324)	1.1432740233098546	0.0	0.0	False	GSE111006_HSS:-0.136814;GSE111010_JSS:-0.0367802;GSE111016_SSS:-0.103379;GSE226151:-0.104494	GSE111006_HSS:0.106163;GSE111010_JSS:0.567047;GSE111016_SSS:0.0377805;GSE226151:0.193175	GSE111006_HSS:0.648146;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.6237
NLGN2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.20658903286173375	0.07147351242850938	2.8904278779970722	0.003847177965687724	0.5439241225210717	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.3173,discovery_mean=0.16505);GSE111010_JSS:match(heldout=0.057936,discovery_mean=0.25151);GSE111016_SSS:match(heldout=0.1634,discovery_mean=0.21635);GSE226151:match(heldout=0.27382,discovery_mean=0.17955)	1.382076661247155	0.0	0.0	False	GSE111006_HSS:0.317302;GSE111010_JSS:0.0579356;GSE111016_SSS:0.163402;GSE226151:0.273815	GSE111006_HSS:0.0446685;GSE111010_JSS:0.784523;GSE111016_SSS:0.126202;GSE226151:0.102482	GSE111006_HSS:0.553431;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.581767
AURKAIP1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.12407795332869859	0.04303589641282929	-2.883126963092841	0.003937487039943695	0.5439241225210717	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.055564,discovery_mean=-0.22444);GSE111010_JSS:match(heldout=-0.17583,discovery_mean=-0.18435);GSE111016_SSS:match(heldout=-0.13255,discovery_mean=-0.19877);GSE226151:match(heldout=-0.36493,discovery_mean=-0.12131)	2.1202192166094314	0.0	0.0	False	GSE111006_HSS:-0.0555644;GSE111010_JSS:-0.175827;GSE111016_SSS:-0.13255;GSE226151:-0.36493	GSE111006_HSS:0.503937;GSE111010_JSS:0.291408;GSE111016_SSS:0.0209229;GSE226151:0.0928313	GSE111006_HSS:0.891227;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.580452
HIGD1B	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.15997825305648358	0.05556896877710045	-2.87891347594	0.003990477991895849	0.5439241225210717	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.045218,discovery_mean=-0.1828);GSE111010_JSS:match(heldout=-0.03523,discovery_mean=-0.18613);GSE111016_SSS:match(heldout=-0.15911,discovery_mean=-0.14483);GSE226151:match(heldout=-0.35405,discovery_mean=-0.079851)	1.988571425715557	0.0	0.0	False	GSE111006_HSS:-0.0452185;GSE111010_JSS:-0.0352295;GSE111016_SSS:-0.159105;GSE226151:-0.354054	GSE111006_HSS:0.845025;GSE111010_JSS:0.844003;GSE111016_SSS:0.018497;GSE226151:0.0496793	GSE111006_HSS:0.97278;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.558041
DUSP13B	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.11516390567341102	0.04003532222949823	-2.8765574812473385	0.004020389637243644	0.5439241225210717	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.18965,discovery_mean=-0.074695);GSE111010_JSS:match(heldout=-0.036351,discovery_mean=-0.15134);GSE111016_SSS:match(heldout=-0.11304,discovery_mean=-0.113)	0.7932634110028236	0.0	0.0	False	GSE111006_HSS:-0.18965;GSE111010_JSS:-0.0363512;GSE111016_SSS:-0.113038	GSE111006_HSS:0.108066;GSE111010_JSS:0.782813;GSE111016_SSS:0.0170592	GSE111006_HSS:0.653455;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
ZNF646	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.10922708795767712	0.03797548513181429	2.876252602923858	0.004024275202421091	0.5439241225210717	2	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.11859,discovery_mean=0.12509);GSE111010_JSS:match(heldout=0.047393,discovery_mean=0.14882);GSE111016_SSS:match(heldout=0.062421,discovery_mean=0.14381);GSE226151:match(heldout=0.26545,discovery_mean=0.076136)	3.151898060090482	4.819256752425599	0.0003029536058946674	False	GSE111006_HSS:0.118593;GSE111010_JSS:0.0473933;GSE111016_SSS:0.0624214;GSE226151:0.265449	GSE111006_HSS:0.0485734;GSE111010_JSS:0.682741;GSE111016_SSS:0.307806;GSE226151:0.0156047	GSE111006_HSS:0.568272;GSE111010_JSS:0.999436;GSE111016_SSS:0.908485;GSE226151:0.493013
SLC13A5	2	GSE111016_SSS,GSE226151	case_down	-0.04010555257089499	0.013946517946464863	-2.875667799291856	0.004031737858031959	0.5439241225210717	2	0	0	2	1.0	2	2	1.0	GSE111016_SSS:match(heldout=-0.030487,discovery_mean=-0.060327);GSE226151:match(heldout=-0.060327,discovery_mean=-0.030487)	1.1880727707719454	15.830071641970708	7.047858602620881e-05	False	GSE111016_SSS:-0.0304868;GSE226151:-0.060327	GSE111016_SSS:0.0453148;GSE226151:0.0130082	GSE111016_SSS:0.894611;GSE226151:0.481253
COL9A1	2	GSE111016_SSS,GSE226151	case_down	-0.06950424681397419	0.024179444008787288	-2.8745179909312624	0.004046447159319916	0.5439241225210717	1	0	0	2	1.0	2	2	1.0	GSE111016_SSS:match(heldout=-0.061358,discovery_mean=-0.13848);GSE226151:match(heldout=-0.13848,discovery_mean=-0.061358)	0.9610033510099178	0.0	0.0	False	GSE111016_SSS:-0.0613582;GSE226151:-0.138476	GSE111016_SSS:0.0215498;GSE226151:0.0708782	GSE111016_SSS:0.894611;GSE226151:0.56439
FAM177B	3	GSE111006_HSS,GSE111016_SSS,GSE226151	case_down	-0.09907834827205926	0.03447762821572732	-2.873699653935698	0.00405694565853586	0.5439241225210717	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.1236,discovery_mean=-0.079284);GSE111016_SSS:match(heldout=-0.044562,discovery_mean=-0.1188);GSE226151:match(heldout=-0.11401,discovery_mean=-0.084079)	0.7028513460107149	0.0	0.0	False	GSE111006_HSS:-0.123595;GSE111016_SSS:-0.044562;GSE226151:-0.114006	GSE111006_HSS:0.548914;GSE111016_SSS:0.54905;GSE226151:0.00685962	GSE111006_HSS:0.905547;GSE111016_SSS:0.924044;GSE226151:0.428695
COX4I2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.16793030793646385	0.05843913906617106	-2.8735931196097044	0.004058314211725289	0.5439241225210717	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.13244,discovery_mean=-0.16224);GSE111010_JSS:match(heldout=-0.10245,discovery_mean=-0.17223);GSE111016_SSS:match(heldout=-0.1738,discovery_mean=-0.14845);GSE226151:match(heldout=-0.21046,discovery_mean=-0.13623)	0.15565115773080135	0.0	0.0	False	GSE111006_HSS:-0.132443;GSE111010_JSS:-0.102445;GSE111016_SSS:-0.173805;GSE226151:-0.210457	GSE111006_HSS:0.588642;GSE111010_JSS:0.631941;GSE111016_SSS:0.0110425;GSE226151:0.40243	GSE111006_HSS:0.917588;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.732246
SH3BP5-AS1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_up	0.20417316884030057	0.07108320748313203	2.872312267123718	0.004074801038651922	0.5439241225210717	1	0	3	0	1.0	3	3	1.0	GSE111006_HSS:match(heldout=0.09021,discovery_mean=0.27973);GSE111010_JSS:match(heldout=0.3465,discovery_mean=0.15158);GSE111016_SSS:match(heldout=0.21296,discovery_mean=0.21835)	0.7983949198125099	0.0	0.0	False	GSE111006_HSS:0.0902099;GSE111010_JSS:0.346499;GSE111016_SSS:0.212958	GSE111006_HSS:0.606918;GSE111010_JSS:0.162257;GSE111016_SSS:0.0138803	GSE111006_HSS:0.925973;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
POLR2I	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.09904282008868841	0.034485984590210655	-2.871973100539027	0.004079176877643416	0.5439241225210717	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.020209,discovery_mean=-0.15238);GSE111010_JSS:match(heldout=-0.048957,discovery_mean=-0.14279);GSE111016_SSS:match(heldout=-0.10408,discovery_mean=-0.12442);GSE226151:match(heldout=-0.3041,discovery_mean=-0.057748)	2.7363854336398576	0.0	0.0	False	GSE111006_HSS:-0.0202089;GSE111010_JSS:-0.0489573;GSE111016_SSS:-0.104079;GSE226151:-0.304095	GSE111006_HSS:0.818968;GSE111010_JSS:0.774484;GSE111016_SSS:0.0128036;GSE226151:0.0529885	GSE111006_HSS:0.969212;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.558041
PAQR9	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.25913466887894393	0.0903891656351043	-2.8668775406673763	0.004145433834197979	0.5450875807954743	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.40991,discovery_mean=-0.26376);GSE111010_JSS:match(heldout=-0.16157,discovery_mean=-0.34654);GSE111016_SSS:match(heldout=-0.17653,discovery_mean=-0.34155);GSE226151:match(heldout=-0.45318,discovery_mean=-0.24934)	1.9186131289699713	0.0	0.0	False	GSE111006_HSS:-0.409914;GSE111010_JSS:-0.16157;GSE111016_SSS:-0.176531;GSE226151:-0.453178	GSE111006_HSS:0.251421;GSE111010_JSS:0.634042;GSE111016_SSS:0.134469;GSE226151:0.0175898	GSE111006_HSS:0.781689;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.495387
ASCC2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.10636372625146648	0.0371015423736418	-2.86682761542094	0.004146087809044923	0.5450875807954743	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.031817,discovery_mean=-0.13659);GSE111010_JSS:match(heldout=-0.19844,discovery_mean=-0.081051);GSE111016_SSS:match(heldout=-0.095447,discovery_mean=-0.11538);GSE226151:match(heldout=-0.11589,discovery_mean=-0.10857)	2.0528641796986267	0.0	0.0	False	GSE111006_HSS:-0.031817;GSE111010_JSS:-0.198442;GSE111016_SSS:-0.0954473;GSE226151:-0.11589	GSE111006_HSS:0.709151;GSE111010_JSS:0.0271263;GSE111016_SSS:0.0844458;GSE226151:0.261628	GSE111006_HSS:0.949777;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.660979
SMG1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.13567372917946025	0.047338691165095384	2.866021975687778	0.004156653900450526	0.5450875807954743	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.22353,discovery_mean=0.10035);GSE111010_JSS:match(heldout=0.030867,discovery_mean=0.16457);GSE111016_SSS:match(heldout=0.10217,discovery_mean=0.14081);GSE226151:match(heldout=0.16802,discovery_mean=0.11886)	1.6658829986631505	0.0	0.0	False	GSE111006_HSS:0.223532;GSE111010_JSS:0.0308672;GSE111016_SSS:0.102166;GSE226151:0.168019	GSE111006_HSS:0.0171911;GSE111010_JSS:0.861448;GSE111016_SSS:0.108844;GSE226151:0.38898	GSE111006_HSS:0.462727;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.726852
DNAJC12	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.21273654459223595	0.0742545303684904	-2.8649638417551664	0.004170568607940777	0.5450875807954743	0	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.46572,discovery_mean=-0.23909);GSE111010_JSS:match(heldout=-0.33028,discovery_mean=-0.28424);GSE111016_SSS:match(heldout=-0.14998,discovery_mean=-0.34434);GSE226151:match(heldout=-0.23701,discovery_mean=-0.31533)	1.9325915978146184	0.0	0.0	False	GSE111006_HSS:-0.465718;GSE111010_JSS:-0.330284;GSE111016_SSS:-0.149977;GSE226151:-0.237014	GSE111006_HSS:0.0545933;GSE111010_JSS:0.164878;GSE111016_SSS:0.109424;GSE226151:0.251304	GSE111006_HSS:0.571706;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.65477
VWA8	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.12022824045450334	0.04199882651429614	-2.8626571367078166	0.004201048902160414	0.5454707867199798	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.24063,discovery_mean=-0.084987);GSE111010_JSS:match(heldout=-0.14735,discovery_mean=-0.11608);GSE111016_SSS:match(heldout=-0.044916,discovery_mean=-0.15023);GSE226151:match(heldout=-0.062698,discovery_mean=-0.1443)	3.8667316351383954	22.41509669980947	0.0016329053318740248	False	GSE111006_HSS:-0.240631;GSE111010_JSS:-0.147347;GSE111016_SSS:-0.0449164;GSE226151:-0.0626983	GSE111006_HSS:0.0175396;GSE111010_JSS:0.00908124;GSE111016_SSS:0.410589;GSE226151:0.78965	GSE111006_HSS:0.463712;GSE111010_JSS:0.999436;GSE111016_SSS:0.910309;GSE226151:0.920482
PARK7	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.10385810487088405	0.03628627416332711	-2.862187073917022	0.004207284938897504	0.5454707867199798	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.06971,discovery_mean=-0.14635);GSE111010_JSS:match(heldout=-0.052201,discovery_mean=-0.15219);GSE111016_SSS:match(heldout=-0.10292,discovery_mean=-0.13528);GSE226151:match(heldout=-0.28392,discovery_mean=-0.074944)	1.8558271440364216	0.0	0.0	False	GSE111006_HSS:-0.0697097;GSE111010_JSS:-0.0522012;GSE111016_SSS:-0.102923;GSE226151:-0.283924	GSE111006_HSS:0.463834;GSE111010_JSS:0.649001;GSE111016_SSS:0.0242582;GSE226151:0.0602255	GSE111006_HSS:0.877215;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.561229
FLYWCH2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.13996728981486967	0.048920871598868564	-2.8610955864103373	0.004221797436515363	0.5454707867199798	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.13965,discovery_mean=-0.14665);GSE111010_JSS:match(heldout=-0.044829,discovery_mean=-0.17826);GSE111016_SSS:match(heldout=-0.13001,discovery_mean=-0.14986);GSE226151:match(heldout=-0.2651,discovery_mean=-0.10483)	0.9183898193796948	0.0	0.0	False	GSE111006_HSS:-0.13965;GSE111010_JSS:-0.0448295;GSE111016_SSS:-0.130013;GSE226151:-0.265103	GSE111006_HSS:0.329099;GSE111010_JSS:0.826782;GSE111016_SSS:0.0302889;GSE226151:0.0921065	GSE111006_HSS:0.823692;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.580452
NAGS	2	GSE111016_SSS,GSE226151	case_down	-0.06999379216340948	0.024499561835196998	-2.856940570375987	0.004277459186038127	0.5500499328459582	1	0	0	2	1.0	2	2	1.0	GSE111016_SSS:match(heldout=-0.063423,discovery_mean=-0.10245);GSE226151:match(heldout=-0.10245,discovery_mean=-0.063423)	0.3552914459535205	0.0	0.0	False	GSE111016_SSS:-0.0634234;GSE226151:-0.102451	GSE111016_SSS:0.0236148;GSE226151:0.0947944	GSE111016_SSS:0.894611;GSE226151:0.580452
PRDX5	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.14679157326032902	0.051393867904366654	-2.8562079338624162	0.004287342523640602	0.5500499328459582	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.061667,discovery_mean=-0.21645);GSE111010_JSS:match(heldout=-0.081206,discovery_mean=-0.20994);GSE111016_SSS:match(heldout=-0.17768,discovery_mean=-0.17778);GSE226151:match(heldout=-0.39047,discovery_mean=-0.10685)	3.4289772050836853	12.510354529265994	0.001448432365436385	False	GSE111006_HSS:-0.0616667;GSE111010_JSS:-0.0812062;GSE111016_SSS:-0.177676;GSE226151:-0.39047	GSE111006_HSS:0.478211;GSE111010_JSS:0.54005;GSE111016_SSS:0.00881244;GSE226151:0.0310904	GSE111006_HSS:0.882201;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.528538
NR0B2	3	GSE111006_HSS,GSE111016_SSS,GSE226151	case_down	-0.1437230740614443	0.05033770324131097	-2.855177427791226	0.0043012791994412915	0.5500499328459582	1	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.12695,discovery_mean=-0.16717);GSE111016_SSS:match(heldout=-0.11521,discovery_mean=-0.17304);GSE226151:match(heldout=-0.21913,discovery_mean=-0.12108)	0.8363904433304516	0.0	0.0	False	GSE111006_HSS:-0.126954;GSE111016_SSS:-0.115213;GSE226151:-0.21913	GSE111006_HSS:0.675081;GSE111016_SSS:0.0631386;GSE226151:0.0295034	GSE111006_HSS:0.941051;GSE111016_SSS:0.894611;GSE226151:0.527228
ANKFY1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.17766791489139314	0.06231997494065593	2.8508983686302356	0.00435959015032213	0.5509254291415812	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.35126,discovery_mean=0.18955);GSE111010_JSS:match(heldout=0.13788,discovery_mean=0.26068);GSE111016_SSS:match(heldout=0.093546,discovery_mean=0.27546);GSE226151:match(heldout=0.33724,discovery_mean=0.19423)	4.384034838341039	31.56988685940213	0.00490123847789776	False	GSE111006_HSS:0.351264;GSE111010_JSS:0.137876;GSE111016_SSS:0.0935462;GSE226151:0.337242	GSE111006_HSS:0.00514792;GSE111010_JSS:0.13842;GSE111016_SSS:0.163923;GSE226151:0.152542	GSE111006_HSS:0.416833;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.606862
CKMT2-AS1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_up	0.1716222345498297	0.0602081736601434	2.8504806592969314	0.004365320514943351	0.5509254291415812	1	0	3	0	1.0	3	3	1.0	GSE111006_HSS:match(heldout=0.44559,discovery_mean=0.14964);GSE111010_JSS:match(heldout=0.13475,discovery_mean=0.30506);GSE111016_SSS:match(heldout=0.16454,discovery_mean=0.29017)	0.7240894513792926	0.0	0.0	False	GSE111006_HSS:0.445589;GSE111010_JSS:0.13475;GSE111016_SSS:0.164537	GSE111006_HSS:0.188999;GSE111010_JSS:0.549933;GSE111016_SSS:0.0138955	GSE111006_HSS:0.738091;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
MTRES1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.16552078057452577	0.058070075828169206	-2.8503627421514977	0.004366939402040342	0.5509254291415812	3	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.23854,discovery_mean=-0.15957);GSE111010_JSS:match(heldout=-0.033149,discovery_mean=-0.22803);GSE111016_SSS:match(heldout=-0.10729,discovery_mean=-0.20332);GSE226151:match(heldout=-0.33827,discovery_mean=-0.12633)	5.69432773179504	47.31599336565932	0.006272519036989643	False	GSE111006_HSS:-0.238541;GSE111010_JSS:-0.0331492;GSE111016_SSS:-0.107288;GSE226151:-0.338266	GSE111006_HSS:0.00768925;GSE111010_JSS:0.753484;GSE111016_SSS:0.0446448;GSE226151:0.00619447	GSE111006_HSS:0.428473;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.412689
ATP5F1A	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.21058751248894306	0.07394737841051209	-2.8478022752867016	0.0044022265885876495	0.5535135169388947	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.13609,discovery_mean=-0.20426);GSE111010_JSS:match(heldout=-0.016025,discovery_mean=-0.24429);GSE111016_SSS:match(heldout=-0.21259,discovery_mean=-0.17877);GSE226151:match(heldout=-0.38418,discovery_mean=-0.12157)	4.7797280890760625	37.23492332426989	0.008107782113543096	False	GSE111006_HSS:-0.136094;GSE111010_JSS:-0.0160248;GSE111016_SSS:-0.212588;GSE226151:-0.384176	GSE111006_HSS:0.238429;GSE111010_JSS:0.920411;GSE111016_SSS:0.0543148;GSE226151:0.000624359	GSE111006_HSS:0.773061;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.21598
U2AF1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.15986532653193866	0.05621300289087279	2.8439207711832757	0.004456212721303532	0.5564045506848359	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=1.2302,discovery_mean=0.37464);GSE111010_JSS:match(heldout=0.69731,discovery_mean=0.55226);GSE111016_SSS:match(heldout=0.13596,discovery_mean=0.73938);GSE226151:match(heldout=0.29063,discovery_mean=0.68782)	2.948484756557566	0.0	0.0	False	GSE111006_HSS:1.2302;GSE111010_JSS:0.69731;GSE111016_SSS:0.135962;GSE226151:0.290634	GSE111006_HSS:0.137231;GSE111010_JSS:0.38386;GSE111016_SSS:0.0284637;GSE226151:0.108497	GSE111006_HSS:0.690271;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.583309
